user_id,student_prior_started_skill_builder_count,student_prior_completed_skill_builder_count,student_prior_started_problem_set_count,student_prior_completed_problem_set_count,student_prior_completed_problem_count,student_prior_median_first_response_time,student_prior_median_time_on_task,student_prior_average_correctness,student_prior_average_attempt_count,video,completion
340838,11,8,172,131,830,31.449,39.4845,0.6254681647940075,1.3096385542168676,FALSE,0
344379,9,7,9,9,101,30.413,32.682,0.8910891089108911,1.207920792079208,FALSE,1
349224,0,0,6,6,15,17.211,35.372,0,2.1333333333333333,FALSE,0
351421,7,7,4,4,85,24.13,32.862,0.4545454545454546,1.352941176470588,FALSE,0
355629,6,6,4,4,67,86.259,87.31,0.7333333333333333,1.4477611940298507,FALSE,1
357064,5,2,2,1,25,32.035,51.067,0.5217391304347826,1.96,FALSE,0
359693,7,7,5,5,110,60.8385,84.3705,0.4705882352941176,1.5636363636363635,FALSE,1
363202,3,2,0,0,5,10.713,10.718,0.6,2.2,FALSE,0
363752,3,2,1,1,13,72.289,121.589,0.75,1.0769230769230769,TRUE,0
366149,6,6,3,3,62,53.6045,62.885,0.875,1.129032258064516,FALSE,1
366926,5,4,0,0,21,43.314,43.317,0.6666666666666666,1,TRUE,1
366940,6,5,2,2,52,54.7725,76.316,0.673469387755102,1.5384615384615383,FALSE,1
367034,4,2,0,0,15,51.019,93.377,0.7333333333333333,1.1333333333333333,TRUE,0
367333,4,3,0,0,17,42.999,43.131,0.7058823529411765,1.2941176470588236,TRUE,1
367393,3,0,0,0,7,253.61,253.613,0.7142857142857143,1.4285714285714286,FALSE,0
367483,6,3,0,0,87,25.489,47.173,0.3448275862068966,1.6206896551724137,TRUE,0
368027,1,1,0,0,3,23.389,23.39,1,1,TRUE,0
371744,4,3,3,3,38,89.5495,92.084,0.5666666666666667,1.3947368421052633,FALSE,1
375688,4,3,0,0,17,44.295,50.839,0.8235294117647058,1.2352941176470589,TRUE,0
376886,6,6,0,0,22,60.0625,60.07,0.9090909090909092,1.0909090909090908,TRUE,1
387402,19,11,3,2,93,30.545,37.333,0.5483870967741935,1.6774193548387095,TRUE,1
387453,0,0,16,14,109,41.626,54.728,0.7471264367816092,1.2660550458715596,FALSE,0
387660,0,0,16,15,110,106.802,156.9835,0.6590909090909091,1.4727272727272729,FALSE,0
387690,0,0,12,8,82,39.5465,53.093,0.6774193548387096,1.524390243902439,TRUE,1
387708,0,0,16,15,110,81.0395,133.9345,0.5795454545454546,1.6727272727272726,TRUE,1
387718,0,0,16,14,105,75.459,110.991,0.7951807228915663,1.2285714285714286,TRUE,1
387951,0,0,14,14,110,35.134,42.004,0.5,1.5363636363636364,FALSE,0
388001,0,0,13,11,89,80.381,87.218,0.5735294117647058,1.4943820224719102,FALSE,1
390764,16,13,6,5,106,42.733,55.0035,0.5849056603773585,1.7641509433962264,TRUE,1
391028,0,0,5,3,19,117.344,117.351,0.9333333333333332,2.3157894736842106,FALSE,1
403748,37,28,17,11,314,31.54,40.6135,0.5719298245614035,1.5732484076433122,TRUE,0
404968,50,31,38,26,436,26.633,35.31,0.47593582887700536,1.4380733944954127,FALSE,1
405209,34,14,17,8,174,34.424,41.464,0.6875,1.4252873563218391,FALSE,0
405217,44,34,42,26,380,40.6835,43.477,0.8389261744966443,1.2342105263157894,TRUE,1
405233,74,50,46,32,645,52.699,71.417,0.5533807829181495,1.834108527131783,TRUE,0
405239,61,53,41,35,584,29.0295,35.4315,0.6365546218487395,1.3681506849315068,TRUE,1
405277,46,33,39,35,382,28.3085,31.459,0.7792642140468228,1.2041884816753927,TRUE,0
405704,67,49,39,29,602,36.9975,44.363,0.5528942115768463,1.5498338870431894,FALSE,0
407338,27,5,31,6,150,58.9125,83.246,0.5511811023622047,1.4666666666666668,TRUE,0
407615,5,2,8,1,14,45.1615,50.682,0.6,1.4285714285714286,FALSE,0
411185,5,5,9,8,90,56.754,69.459,0.6417910447761194,1.3888888888888888,TRUE,1
411189,5,5,8,8,78,38.1245,42.959,0.711864406779661,1.141025641025641,FALSE,1
411207,5,5,10,10,108,69.344,108.309,0.6623376623376623,1.3703703703703705,TRUE,1
411210,5,4,9,9,93,104.071,134.31,0.5735294117647058,1.4086021505376345,TRUE,0
415329,44,33,30,8,313,19.7,24.8,0.657243816254417,1.376996805111821,FALSE,0
454983,24,20,135,114,1015,38.443,44.652,0.6044098573281452,1.3399014778325122,FALSE,1
456210,23,17,111,92,877,52.647,59.272,0.6998535871156661,1.2508551881413912,FALSE,1
458538,0,0,28,13,159,100.691,105.52,0.6956521739130435,1.2389937106918238,FALSE,1
467082,0,0,26,23,102,152.037,160.3885,0.8208955223880597,1.147058823529412,FALSE,1
467483,1,0,37,18,193,73.963,89.485,0.5982142857142857,1.621761658031088,FALSE,1
470469,0,0,42,40,436,29.8365,31.5375,0.69140625,1.298165137614679,FALSE,1
470544,1,1,45,45,478,45.399,52.5915,0.6210526315789474,1.288702928870293,TRUE,1
470670,0,0,48,46,489,27.604,34.791,0.615916955017301,1.4233128834355828,TRUE,1
470763,0,0,16,7,80,23.6465,36.2105,0.21568627450980393,1.925,TRUE,0
470888,0,0,32,18,132,63.1765,74.5425,0.325,1.7272727272727273,FALSE,0
478349,1,0,47,41,407,51.679,64.75,0.5892116182572614,1.434889434889435,TRUE,1
481515,0,0,14,14,269,34.272,38.145,0.8316831683168316,1.1486988847583643,TRUE,1
483399,1,1,29,24,104,38.079,47.6095,0.47297297297297297,1.5096153846153846,TRUE,1
484486,1,1,49,44,459,74.995,108.909,0.4204946996466431,1.775599128540305,TRUE,0
484798,0,0,35,23,287,49.61,67.419,0.6497175141242938,1.5853658536585369,FALSE,0
484818,3,1,26,0,21,103.144,103.254,0.6666666666666666,1.238095238095238,TRUE,0
484824,0,0,48,48,505,49.903,76.627,0.3333333333333333,1.9089108910891088,TRUE,0
484887,0,0,44,41,410,86.0355,102.5145,0.5991735537190083,1.4195121951219511,FALSE,1
485104,0,0,13,3,21,144.499,153.137,0.5714285714285714,1.0952380952380951,TRUE,0
487381,3,2,38,38,362,62.691,67.9795,0.7880184331797235,1.171270718232044,TRUE,1
487470,3,3,38,38,358,58.9865,74.487,0.5211267605633803,1.5251396648044693,TRUE,1
488388,0,0,14,14,269,26.016,28.528,0.8415841584158416,1.1486988847583643,TRUE,1
488818,4,3,38,38,370,79.12,90.718,0.5900900900900901,1.4432432432432432,TRUE,1
488821,5,5,38,38,380,48.4185,52.5995,0.896551724137931,1.1052631578947367,TRUE,1
488848,3,3,37,36,352,36.1205,40.055,0.6267281105990783,1.2982954545454546,FALSE,1
488859,5,5,38,38,395,52.286,59.354,0.611336032388664,1.5037974683544304,FALSE,0
488882,6,6,39,38,408,64.9055,77.405,0.6884615384615385,1.3455882352941175,TRUE,1
488885,4,4,39,39,387,103.064,107.459,0.7310924369747899,1.268733850129199,FALSE,1
488888,5,5,38,38,381,60.109,61.077,0.8927038626609443,1.089238845144357,FALSE,1
488899,5,5,38,38,372,81.6845,103.505,0.6339285714285714,1.381720430107527,TRUE,1
488901,5,4,38,38,387,64.43,81.91,0.5313807531380753,1.44702842377261,TRUE,1
489029,5,3,37,35,353,32.631,41.67,0.423963133640553,1.640226628895184,TRUE,0
490271,5,5,37,37,350,56.8905,65.281,0.7440758293838863,1.302857142857143,TRUE,1
493975,1,1,19,16,84,120.227,126.47,0.6721311475409836,1.2976190476190477,TRUE,1
495408,3,3,38,37,365,83.711,97.091,0.7954545454545454,1.2410958904109588,FALSE,1
495455,3,3,38,38,364,72.0375,78.232,0.6940639269406392,1.2994505494505495,FALSE,0
495929,1,1,66,63,602,24.8115,26.2735,0.8084632516703786,1.2242524916943522,TRUE,1
495931,0,0,57,53,522,33.108,35.127,0.8293963254593176,1.1724137931034484,TRUE,1
495965,1,1,64,63,599,29.005,31.537,0.7780269058295964,1.220367278797997,FALSE,1
495978,0,0,49,47,417,25.517,27.126,0.7755775577557755,1.2685851318944843,TRUE,1
495989,0,0,64,63,588,27.1585,29.877,0.8665158371040724,1.1819727891156464,FALSE,1
496113,1,1,20,12,73,32.454,45.3,0.4909090909090909,1.7123287671232876,FALSE,1
496260,0,0,19,19,111,34.728,40.966,0.5316455696202531,1.4414414414414414,FALSE,1
496421,0,0,20,19,102,44.6015,54.2365,0.6527777777777778,1.4509803921568627,FALSE,1
496461,0,0,20,18,99,60.396,62.877,0.7142857142857143,1.2727272727272727,TRUE,1
496875,0,0,21,21,118,45.048,47.0045,0.6626506024096386,1.2796610169491525,TRUE,1
497035,0,0,19,19,105,50.991,57.099,0.4473684210526316,1.4,TRUE,1
497073,0,0,18,15,85,37.407,47.212,0.5892857142857143,1.3294117647058823,FALSE,0
497148,0,0,56,55,486,27.438,31.569,0.8081081081081081,1.2304526748971194,TRUE,1
497376,0,0,65,60,568,40.678,42.85,0.8079625292740047,1.2059859154929575,FALSE,1
497480,1,1,21,21,111,73.084,77.148,0.7692307692307693,1.3243243243243243,FALSE,1
497663,2,0,63,36,295,60.892,66.348,0.6683673469387755,1.152542372881356,TRUE,0
497749,2,1,68,44,391,59.887,70.183,0.6743295019157088,1.319693094629156,FALSE,0
499923,4,4,18,17,95,92.348,97.25,0.6666666666666666,1.5473684210526315,FALSE,1
500099,2,2,52,51,376,16.8265,18.3735,0.7210144927536232,1.2686170212765957,TRUE,1
500169,0,0,18,16,79,65.421,84.924,0.6727272727272727,1.4050632911392404,FALSE,1
500997,14,13,3,3,147,54.259,70.124,0.5374149659863946,1.673469387755102,TRUE,1
501713,10,4,3,3,101,13.34,29.687,0.34375,2.0495049504950495,FALSE,0
501724,14,13,3,3,97,24.335,28.843,0.6288659793814433,1.4948453608247425,TRUE,1
501856,14,12,3,3,110,38.329,46.7745,0.6090909090909091,1.5363636363636364,TRUE,1
501860,7,3,3,3,51,41.572,52.41,0.4705882352941176,1.843137254901961,TRUE,0
501874,3,2,16,13,71,48.274,58.304,0.3684210526315789,1.8028169014084507,FALSE,1
502065,4,4,37,37,360,54.943,65.498,0.589041095890411,1.363888888888889,FALSE,0
502071,1,1,15,11,79,57.923,59.381,0.8297872340425532,1.0759493670886076,TRUE,1
502076,1,1,19,15,118,50.1965,59.619,0.5,1.4491525423728815,FALSE,1
502189,10,10,1,1,95,29.58,36.55,0.5604395604395604,1.873684210526316,TRUE,1
502221,10,9,1,1,65,51.739,63.528,0.6557377049180327,1.6,TRUE,1
502226,10,9,1,1,119,30.881,35.067,0.4782608695652174,2,FALSE,1
503640,0,0,14,11,73,52.516,58.047,0.6727272727272727,1.4383561643835616,FALSE,1
503823,9,9,1,1,59,20.211,22.587,0.8,1.271186440677966,FALSE,1
503835,13,10,4,3,55,30.379,30.392,0.8181818181818182,1.290909090909091,TRUE,1
503843,14,8,4,4,75,37.74,42.105,0.5571428571428572,1.7466666666666666,TRUE,0
503850,14,14,3,3,88,120.8415,125.3325,0.7386363636363636,1.3977272727272727,FALSE,1
503868,14,14,4,4,165,34.154,39.46,0.5515151515151515,1.5757575757575757,FALSE,1
503899,14,13,3,3,104,51.5945,58.29,0.5865384615384616,1.6923076923076923,FALSE,0
503959,8,8,1,1,48,37.063,41.4045,0.7954545454545454,1.25,FALSE,1
503973,10,10,1,1,78,18.07,21.101,0.6486486486486487,1.448717948717949,TRUE,1
503980,9,8,1,1,50,24.96,26.3205,0.625,1.86,FALSE,0
503992,8,7,1,1,65,48.038,64.149,0.6065573770491803,1.7384615384615385,TRUE,1
504008,8,8,1,1,40,41.444,46.0985,0.8,1.275,FALSE,1
504011,9,9,1,1,50,24.9405,27.7535,0.8695652173913043,1.12,FALSE,1
505008,5,4,38,38,386,28.884,40.307,0.47478991596638653,1.5181347150259068,FALSE,0
505444,5,5,38,38,360,36.116,38.0715,0.916279069767442,1.0694444444444444,FALSE,1
505445,4,4,38,37,372,35.951,42.2745,0.5782608695652174,1.3306451612903225,FALSE,1
505448,0,0,1,1,3,252.452,252.478,0.6318251583875957,1,FALSE,0
505509,5,4,38,38,360,41.2205,43.2755,0.5069767441860465,1.35,FALSE,1
505529,3,3,27,19,187,88.818,114.968,0.6695652173913044,1.4919786096256684,FALSE,0
505537,4,2,38,35,411,74.503,81.286,0.852,1.1143552311435525,FALSE,1
505608,4,3,37,37,328,56.0535,60.619,0.546875,1.396341463414634,FALSE,1
505609,4,1,38,37,389,43.934,52.834,0.45041322314049587,1.455012853470437,FALSE,1
505849,0,0,1,0,4,414.995,415.049,1,1,TRUE,0
506004,3,3,57,57,436,54.806,62.619,0.5127388535031847,1.4013761467889907,FALSE,0
506047,1,1,9,9,64,32.8745,35.1315,0.37735849056603776,1.28125,FALSE,1
506157,3,2,55,51,391,33.258,51.403,0.4742268041237113,1.8516624040920715,TRUE,0
506268,0,0,10,8,50,42.3355,45.001,0.5952380952380952,1.14,TRUE,1
506349,3,3,54,48,354,19.252,26.457,0.34765625,1.6751412429378532,TRUE,0
506460,0,0,9,9,53,41.081,41.088,0.5952380952380952,1.0566037735849056,TRUE,0
506461,3,3,53,30,247,107.086,130.407,0.546448087431694,1.4736842105263157,FALSE,0
506564,5,4,38,38,386,90.803,100.9585,0.6723404255319149,1.3575129533678756,TRUE,1
506578,15,15,3,3,206,24.7135,31.426,0.5194174757281553,1.5145631067961165,TRUE,1
506731,2,2,52,40,349,25.915,38.696,0.3522727272727273,1.7335243553008597,TRUE,0
507225,2,1,52,49,384,22.6495,28.0645,0.2791519434628975,1.671875,FALSE,0
507815,10,10,1,1,57,18.73,19.818,0.7924528301886793,1.263157894736842,FALSE,1
507830,14,13,4,4,177,17.41,23.949,0.46511627906976744,1.7796610169491525,FALSE,1
507831,12,1,1,1,115,26.009,47.167,0.1391304347826087,2.234782608695652,FALSE,0
507835,13,13,3,3,94,36.65,37.42,0.7659574468085106,1.2340425531914894,FALSE,1
507840,15,15,4,4,111,21.579,28.111,0.6576576576576577,1.6396396396396395,FALSE,1
507849,12,10,3,3,115,30.737,54.705,0.5217391304347826,1.8782608695652177,FALSE,1
507850,14,14,3,3,120,59.0295,75.557,0.575,1.6333333333333333,FALSE,1
507854,15,13,4,4,245,16.755,22.148,0.44081632653061226,1.6816326530612244,TRUE,1
507866,14,11,3,3,142,18.4695,26.748,0.39436619718309857,2.3732394366197185,TRUE,1
507876,14,14,4,4,96,31.563,42.571,0.6923076923076923,1.2604166666666667,TRUE,1
508033,9,9,1,0,60,48.368,66.3115,0.5833333333333334,1.8666666666666667,TRUE,1
508035,10,10,1,1,146,45.426,54.5065,0.34507042253521125,2.041095890410959,FALSE,1
508062,7,6,1,1,40,30.207,32.254,0.75,2,TRUE,1
508064,9,8,1,1,81,32.606,49.225,0.5974025974025974,1.691358024691358,FALSE,1
508095,9,9,1,1,60,45.2995,58.257,0.6964285714285714,1.4333333333333331,FALSE,1
508165,10,10,1,1,68,48.1865,60.7755,0.703125,1.6176470588235294,FALSE,1
508252,9,9,1,1,73,49.074,62.083,0.6231884057971014,1.589041095890411,FALSE,1
510109,8,3,71,50,384,88.042,94.5015,0.3797909407665505,1.2447916666666667,TRUE,0
510140,8,5,97,88,563,76.556,80.284,0.590778097982709,1.182948490230906,FALSE,1
510146,10,8,95,92,854,66.4245,73.0355,0.7685512367491166,1.1873536299765808,FALSE,1
510155,11,10,97,94,858,83.57,93.65,0.691358024691358,1.2610722610722611,FALSE,1
512468,3,1,36,22,169,43.528,51.439,0.4857142857142857,1.4497041420118344,TRUE,0
513864,3,0,49,25,204,57.5225,100.5915,0.36477987421383645,2.1323529411764706,FALSE,0
514008,2,2,50,50,370,56.976,64.24,0.8602941176470589,1.1405405405405404,TRUE,1
514018,1,1,32,13,92,36.331,48.4865,0.32432432432432434,1.7717391304347827,FALSE,0
514238,2,2,54,50,365,11.149,13.301,0.7627737226277372,1.2575342465753423,TRUE,1
515839,1,1,36,23,169,72.486,112.422,0.2916666666666667,1.804733727810651,FALSE,0
517407,0,0,24,23,96,46.2185,48.275,0.453125,1.9583333333333333,TRUE,0
517411,2,2,25,24,100,252.939,278.894,0.7727272727272727,1.19,TRUE,1
522213,1,0,37,18,136,29.423,40.035,0.25,1.4705882352941175,FALSE,0
523177,0,0,23,20,79,80.16,93.686,0.3148148148148148,1.4556962025316456,FALSE,0
528831,1,0,23,21,89,85.807,86.838,0.3709677419354839,1.7640449438202248,TRUE,0
528910,0,0,7,6,58,27.374,28.112,0.4375,1.2758620689655171,TRUE,0
529455,2,0,28,11,64,43.6385,67.2975,0.17307692307692307,1.734375,TRUE,0
529974,3,2,23,16,87,96.488,113.673,0.5606060606060606,1.7126436781609196,FALSE,1
529985,3,3,27,26,141,110.83,127.76,0.6542056074766355,1.375886524822695,FALSE,0
540962,3,3,57,56,441,27.034,30.057,0.7070063694267515,1.2607709750566891,FALSE,0
541017,1,1,52,45,361,25.68,33.589,0.5542635658914729,1.4626038781163435,FALSE,0
541312,2,2,56,53,412,24.052,37.8735,0.4983164983164983,1.7669902912621358,TRUE,0
541674,2,1,55,50,387,26.68,40.343,0.4078014184397163,1.6976744186046513,FALSE,0
541722,1,1,55,54,419,40.124,48.589,0.5472972972972973,1.4463007159904535,TRUE,1
542212,2,1,65,61,308,66.0965,83.9485,0.7128712871287128,1.551948051948052,FALSE,1
542302,3,2,27,9,110,30.953,49.142,0.34523809523809523,1.5181818181818183,FALSE,0
561585,34,32,190,189,1433,138.348,159.038,0.7579617834394905,1.2903000697836706,FALSE,1
561629,15,10,162,130,923,100.335,109.139,0.6724738675958188,1.218851570964247,TRUE,0
561725,22,9,163,116,879,86.702,92.918,0.6198934280639432,1.2650739476678043,FALSE,0
562099,33,33,100,92,1119,46.811,55.443,0.7122015915119363,1.2394995531724755,TRUE,1
562123,29,11,94,86,916,40.425,47.3225,0.6421404682274248,1.323144104803493,FALSE,0
562371,29,21,110,81,771,96.926,117.672,0.5636704119850188,1.5188067444876785,TRUE,0
562403,32,9,186,182,1301,20.948,28.418,0.3819951338199513,1.405073020753267,TRUE,0
574340,11,0,143,96,643,43.224,52.394,0.2995049504950495,1.3561430793157077,TRUE,0
575014,26,19,102,87,1020,54.881,56.485,0.8623853211009175,1.1411764705882352,FALSE,0
575060,32,29,77,74,1123,56.97,69.034,0.5615577889447236,1.3544078361531613,TRUE,1
575105,33,27,106,105,1395,39.229,46.294,0.5435222672064778,1.429390681003584,TRUE,0
577407,0,0,0,0,0,414.995,415.049,1,1,TRUE,0
579491,25,19,99,81,1080,36.994,43.5015,0.5480769230769231,1.35,TRUE,1
582173,20,18,194,179,1327,36.333,43.939,0.5817142857142857,1.349660889223813,FALSE,0
597235,7,7,33,28,415,35.995,50.024,0.6811145510835913,1.4433734939759035,TRUE,1
597245,11,11,33,30,439,43.984,48.543,0.8063583815028902,1.2323462414578588,FALSE,1
597267,9,9,33,30,426,52.0275,58.6255,0.7831325301204819,1.3568075117370892,TRUE,1
597272,7,7,35,32,455,32.879,38.48,0.7342857142857143,1.2901098901098902,FALSE,1
597273,4,4,33,29,417,52.425,62.053,0.8107255520504731,1.184652278177458,FALSE,0
598880,7,4,131,104,656,49.6505,59.6215,0.5612009237875288,1.3643292682926829,TRUE,0
602562,3,3,6,6,123,13.29,17.366,0.5368421052631579,1.6504065040650406,TRUE,1
606909,3,3,8,8,103,19.765,31.638,0.3181818181818182,1.9902912621359223,FALSE,0
607355,3,3,7,7,69,19.103,28.813,0.5,1.826086956521739,TRUE,0
609299,5,3,6,5,72,16.508,22.3715,0.5833333333333334,1.527777777777778,FALSE,0
609701,4,4,8,8,75,37.019,47.579,0.5833333333333334,1.5333333333333332,FALSE,0
611844,3,3,10,10,98,53.5325,77.8485,0.5616438356164384,1.5408163265306123,TRUE,1
612522,4,4,6,6,94,35.4645,51.159,0.4861111111111111,2.1595744680851063,TRUE,0
613304,2,2,48,43,347,28.087,48,0.3726235741444867,1.9221902017291064,FALSE,0
617804,4,4,6,6,77,27.989,31.386,0.59375,2.025974025974026,TRUE,0
618266,1,1,15,14,90,28.3945,32.543,0.5,1.477777777777778,FALSE,1
621537,3,3,6,6,66,26.19,39.908,0.37735849056603776,1.8636363636363635,TRUE,1
625632,4,3,8,8,92,26.659,40.1525,0.6103896103896104,1.641304347826087,TRUE,1
626316,3,3,11,11,114,50.8445,55.105,0.7228915662650602,1.3245614035087718,TRUE,1
626969,3,3,12,12,108,42.907,48.022,0.7901234567901234,1.3333333333333333,TRUE,0
631943,3,3,10,10,105,41.216,50.235,0.5733333333333334,1.5714285714285714,TRUE,1
636503,4,3,8,8,103,28.393,35.849,0.4556962025316456,1.5533980582524272,TRUE,0
637715,5,5,7,6,85,28.464,55.221,0.6176470588235294,1.5882352941176472,FALSE,0
638605,5,5,7,7,79,58.428,98.878,0.5692307692307692,1.6455696202531649,TRUE,0
641838,2,2,10,10,91,61.651,82.23,0.5909090909090909,1.5714285714285714,TRUE,0
642806,4,3,5,5,71,29.122,35.412,0.423728813559322,1.6619718309859155,FALSE,1
656969,13,12,15,14,241,24.029,33.54,0.6363636363636364,1.4066390041493777,TRUE,1
657684,11,6,18,17,191,31.672,44.493,0.5126582278481012,1.4083769633507852,FALSE,0
658591,1,0,20,18,148,46.544,53.5345,0.4854368932038835,1.2297297297297296,FALSE,0
658823,2,0,3,3,31,30.377,31.392,0.5833333333333334,2.5483870967741935,FALSE,0
658899,5,4,11,10,69,42.414,49.792,0.68,1.5072463768115942,TRUE,1
658917,5,2,13,8,60,78.602,98.76,0.5348837209302325,1.4833333333333334,TRUE,0
659004,7,3,9,8,60,67.5835,77.601,0.6808510638297872,1.3833333333333333,FALSE,0
664329,10,4,19,19,269,16.411,23.924,0.3409090909090909,1.7360594795539033,TRUE,0
664458,2,2,8,8,73,34.684,40.734,0.4827586206896552,1.6164383561643836,TRUE,0
664842,4,3,15,7,55,27.138,31.791,0.7555555555555555,1.309090909090909,FALSE,0
666350,4,4,6,6,74,51.3365,57.75,0.7192982456140351,1.3108108108108107,FALSE,1
667600,4,3,6,6,65,31.44,41.983,0.6730769230769231,1.3846153846153846,FALSE,0
674199,0,0,8,4,19,67.578,85.23,0.5384615384615384,1.736842105263158,FALSE,0
675660,0,0,9,9,98,23.845,27.6035,0.5846153846153846,1.2653061224489797,FALSE,1
675683,0,0,10,7,65,30.606,31.425,0.8,1.0769230769230769,TRUE,0
675687,0,0,5,3,14,27.628,40.744,0.6,1.2857142857142858,FALSE,0
675693,0,0,5,5,23,35.186,39.318,0.7647058823529411,1.173913043478261,TRUE,1
675702,0,0,11,9,101,65.952,86.374,0.5806451612903226,1.3465346534653464,FALSE,0
675722,0,0,7,4,22,32.843,36.388,0.6470588235294118,1.2727272727272727,TRUE,0
703479,0,0,9,5,48,23.167,29.8535,0.6363636363636364,1.125,TRUE,1
725922,17,17,7,7,122,19.5805,23.1115,0.8666666666666667,1.2049180327868851,FALSE,1
726029,29,20,7,4,255,20.888,32.85,0.4426229508196721,1.6627450980392158,FALSE,0
738587,16,13,17,17,184,28.0825,32.7815,0.7933884297520661,1.190217391304348,FALSE,1
739482,16,11,18,7,114,34.042,43.0835,0.6732673267326733,1.368421052631579,FALSE,0
739486,15,14,19,19,203,38.004,46.462,0.7111111111111111,1.2266009852216748,FALSE,1
739522,15,13,19,11,182,60.193,61.897,0.6616541353383458,1.3186813186813189,FALSE,1
739546,13,13,19,17,177,59.765,83.552,0.7876106194690266,1.4124293785310733,TRUE,1
739547,15,14,19,11,131,27.679,29.311,0.8387096774193549,1.1374045801526718,TRUE,0
741113,4,4,0,0,39,54.476,80.97,0.41025641025641024,2.5128205128205128,FALSE,1
741198,3,3,0,0,10,43.1165,43.1275,0.9,1.1,FALSE,0
741400,3,3,0,0,13,58.651,80.989,0.6923076923076923,1.2307692307692308,FALSE,1
743035,12,11,18,18,157,43.577,48.462,0.8279569892473119,1.1464968152866242,FALSE,0
743050,16,13,19,19,249,61.578,78.067,0.5082872928176796,1.4176706827309238,FALSE,0
743052,15,15,19,17,186,37.936,40.005,0.8166666666666667,1.1451612903225803,FALSE,1
743070,9,6,13,4,140,43.004,68.2115,0.4180327868852459,1.707142857142857,TRUE,0
743999,2,2,25,23,164,27.1255,31.74,0.6336633663366337,1.2926829268292683,TRUE,1
744050,3,3,0,0,10,152.35,152.357,0.9,1,TRUE,1
746237,4,4,0,0,20,23.5475,23.5535,0.65,1.55,TRUE,1
746308,4,4,0,0,29,41.644,84.477,0.5172413793103449,2,FALSE,1
748291,8,8,68,62,276,31.2035,36.9815,0.7219512195121951,1.3369565217391304,FALSE,1
748527,2,1,0,0,6,19.2445,19.2515,0.8333333333333334,1.1666666666666667,TRUE,0
749886,8,1,47,37,202,32.712,43.161,0.4759036144578313,1.698019801980198,FALSE,0
750576,3,3,17,16,112,44.3605,52.2585,0.6986301369863014,1.2321428571428572,TRUE,1
750956,4,3,23,18,95,70.842,91.784,0.6086956521739131,1.463157894736842,FALSE,0
751324,0,0,3,3,14,18.2615,28.775,0.7,1.2857142857142858,TRUE,1
751407,0,0,3,1,9,9.668,59.951,0.375,2.111111111111111,TRUE,0
751413,0,0,4,4,20,23.488,42.8005,0.625,1.45,TRUE,1
751553,0,0,4,4,20,37.072,43.448,0.6875,1.3,TRUE,0
751648,0,0,4,4,20,19.897,24.52,0.75,1.25,FALSE,1
752060,9,6,49,45,215,41.065,46.353,0.7225806451612903,1.330232558139535,FALSE,0
752389,3,3,5,5,63,20.742,30.807,0.6595744680851063,1.3968253968253967,FALSE,1
752391,3,3,5,5,56,25.283,27.713,0.875,1.1071428571428572,TRUE,1
752392,3,3,5,5,62,41.288,55.2595,0.4130434782608696,1.935483870967742,FALSE,0
752395,3,3,5,5,56,34.774,37.362,0.875,1.0714285714285714,FALSE,1
752416,3,3,5,5,59,39.973,47.781,0.7441860465116279,1.305084745762712,FALSE,1
752427,1,1,4,4,19,11.179,12.874,0.7894736842105263,1.5789473684210529,FALSE,1
752442,1,1,4,4,15,80.623,80.644,0.9333333333333332,1.0666666666666669,FALSE,1
752449,0,0,4,4,12,26.774,33.5565,0.3333333333333333,1.75,TRUE,0
752453,1,0,4,4,16,67.208,70.081,0.625,1.625,TRUE,1
752466,1,1,3,3,18,37.065,51.157,0.5,1.777777777777778,FALSE,0
752527,1,0,4,4,12,25.943,28.085,0.5,1.75,FALSE,0
752592,7,2,59,48,174,54.489,74.2905,0.424,1.764367816091954,TRUE,0
752976,1,1,1,1,17,29.696,38.424,0.5555555555555556,1.4705882352941175,FALSE,0
753949,9,0,54,38,182,23.7395,33.6235,0.4626865671641791,1.5604395604395604,FALSE,0
754427,9,2,71,64,303,23.691,52.445,0.4043478260869565,1.7161716171617163,FALSE,0
756537,4,3,14,9,59,53.797,74.218,0.5777777777777777,1.6101694915254237,FALSE,0
756564,7,4,12,11,79,22.49,36.408,0.6779661016949152,1.4050632911392404,TRUE,0
758954,9,9,68,63,278,51.8255,56.8935,0.7971014492753623,1.345323741007194,FALSE,0
759465,5,3,9,7,47,24.297,27.612,0.7380952380952381,1.4042553191489362,FALSE,0
760931,9,1,52,44,269,7.817,12.603,0.17937219730941703,1.37546468401487,FALSE,0
762929,9,7,71,70,281,45.656,49.208,0.87,1.1459074733096084,TRUE,1
766019,5,5,18,18,139,25.913,27.342,0.6074766355140186,1.460431654676259,TRUE,1
768864,3,3,6,6,57,33.661,36.665,0.8043478260869565,1.2105263157894737,FALSE,1
768870,3,3,6,6,56,20.268,27.015,0.7111111111111111,1.4107142857142858,FALSE,1
768888,3,3,5,5,44,14.24,16.3185,0.8,1.2727272727272727,TRUE,1
768894,3,3,6,6,54,24.011,28.1285,0.7906976744186046,1.222222222222222,FALSE,1
768899,3,3,6,6,55,25.777,33.776,0.7272727272727273,1.2727272727272727,FALSE,1
770402,6,4,26,25,183,39.155,45.875,0.6484375,1.3224043715846996,FALSE,0
775661,1,1,4,4,20,26.301,34.469,0.8,1.3,FALSE,1
