"taks08","outmB08","outmH08","outmW08","outmM08","outmF08","outmE08","outhA08","outhB08","outhH08","outhW08","outhM08","outhF08","outhE08","all_stud_n","grade8_n","stud_teach_rat","all_exp","inst_exp","lead_exp","supp_exp","ed_aide","teach_salary","teach_expr","perc_teach_white","perc_teach_black","perc_teach_hisp","perc_teach_female","perc_stud_white","perc_stud_black","perc_stud_hisp","perc_stud_api","perc_stud_alp","perc_stud_bil","perc_stud_tag","CA311PM07R_67","CA311TM07R_67","CA311TA07R_67","CM311PM07R_67","CA007TM07R_67","CA007TA07R_67","CF311TA07R_67","CM311TM07R_67","CF311PM07R_67","CF311TM07R_67","CA311PA07R_67","CM311TA07R_67","CM007TA07R_67","CM007TM07R_67","CF311PA07R_67","CPEMALLP_67","CFMYA07R_67","CM311PA07R_67","CA311PM06R_67","CA311CM07R_67","CA311TM06R_67","CE311PM07R_67","CAMYA07R_67","CFNYA07R_67","CF007TA07R_67","CE311TM07R_67","CAAYA07R_67","CF007TM07R_67","CE0712DR06R_67","CMMYA07R_67","CMAYA07R_67","CA311TA06R_67","CANYA07R_67","CF311PM06R_67","CF311TA06R_67","CF311TM06R_67","CM008TM07R_67","CA311PC07R_67","CFAYA07R_67","CF311CW07R_67","CF311CM07R_67","CA008TA07R_67","CA008TA06R_67","CMNYA07R_67","CE007TA06R_67","CA311CW07R_67","CA0712DR06R_67","CHNYA07R_67","CM0712DR06R_67","CSAYA07R_67","BPETALLC_67","CPST06SA_67","CA008TM06R_67","CPETG08P_67","CPETGPKP_67","CPST20SA_67","CF008TA06R_67","CA007TR07R_67","CF411FM07R_67","CM00FGM06R_67","CF008TA07R_67","BPETDISC_67","CH007TA06R_67","CA311CR07R_67","CM411FM07R_67","CPSTTOFP_67","CM311TA06R_67","CM00FGM07R_67","CA0AT05R_67","BPETGIFP_67","CF311PC07R_67","CH007TR07R_67","CM311PC07R_67","CE311CW07R_67","CM311PM07R_67_mis","CF311PM07R_67_mis","CM007TA07R_67_mis","CM007TM07R_67_mis","CA311PM06R_67_mis","CE311PM07R_67_mis","CF007TA07R_67_mis","CF007TM07R_67_mis","CE0712DR06R_67_mis","CF311PM06R_67_mis","CM008TM07R_67_mis","CA311PC07R_67_mis","CA008TA07R_67_mis","CA008TA06R_67_mis","CE007TA06R_67_mis","CA0712DR06R_67_mis","CM0712DR06R_67_mis","CPST06SA_67_mis","CPST20SA_67_mis","CA007TR07R_67_mis","CF411FM07R_67_mis","CM00FGM06R_67_mis","CH007TA06R_67_mis","CM411FM07R_67_mis","CM00FGM07R_67_mis","CA0AT05R_67_mis","CF311PC07R_67_mis","CH007TR07R_67_mis","CM311PC07R_67_mis"
87,67,91,87,86,88,82,NA,NA,NA,NA,NA,NA,NA,0.395630307832164,0.194861206110274,0.467159789085215,0.271515785340254,0.0793420446245071,-0.235913480727218,1.09036089549169,1.48421428192883,-0.40656831608143,0.0353979402832686,0.953413482971688,-0.55947702673577,-0.646449771984417,1.09691704431238,1.46205548595806,-0.614380975534667,-1.04655542342311,-0.17555593445066,0.136148718202999,-0.686415935015678,0.522040279498111,0.800852838765172,0.800691626523608,0.65422251821614,0.711556167059677,0.682406760893234,0.265942802379233,0.66387544301933,0.711449436900961,0.778988471428414,0.778753875455052,0.633578968475601,0.683342384307477,0.284992918276176,0.609041189569252,0.568348934664078,0.394943030855326,-0.0259743136278785,0.672200306959686,0.770441747345273,0.222352964803985,0.770441747345273,0.965263385517874,-0.00377458366237267,0.0635595614327174,0.228048384934748,0.965147351815912,0.212204567544012,0.716820445014961,-0.351734785250167,0.0517255828460853,0.225832321823069,0.826900786950272,-0.000591329313560962,0.693469600044992,0.699026212968667,0.693430553298658,0.651106301176194,0.38876079877854,0.141632379718659,-0.377583450726391,0.167392080628222,0.63055214459103,0.900376959570763,-0.0227315855891221,0.152332676061548,-0.240469245763912,-0.31520208298444,-0.675793398815154,-0.275722757493004,-0.00872276377230122,-1.57285125407583,-1.07474377215828,1.03831891151584,-0.215915236707413,-0.176054433460913,-0.316954997918844,0.775385834698682,0.0244899524302825,1.26709724837463,1.56930665001509,0.646767858199572,-1.1415961145046,0.679895284951444,0.31691052206203,-0.116467718662656,-0.451492009310419,0.920666400250804,0.612989044762131,-0.824037522312073,0.0232045781865149,0.19603464503748,0.768415346933348,0.507207179244249,-0.317637107050308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,68,81,80,76,79,76,NA,NA,NA,NA,NA,NA,NA,0.00675990443757613,0.642075843503033,0.0896774395020169,0.108528435920898,-0.653923814936961,0.0246010944882856,1.76017472862932,0.0334254494436446,-0.251900693792586,-0.678375968408664,0.0672614665967985,0.576255348685319,-0.556095030556035,-0.398261160191103,-0.0164114054692103,0.831865840243777,-0.450355302861082,-0.218901961565023,0.222842285526676,-0.0415159151638287,0.0320612577880096,-0.845000482740525,-0.845151356630966,-0.802356567825504,-1.06475540104233,-0.104170045311611,-0.0692534844105348,-0.701876490543139,-1.06498198533271,-0.603793461761929,-0.603881866148515,-0.882963505965815,-0.878873823635188,-0.0367807418879153,-0.379722792094104,-0.803285928172436,-0.417372897195169,-0.381803812969223,-0.933979659217132,-0.916899765124129,-0.92099295743748,-0.916899765124129,-0.821760678356004,-0.160669364901247,-0.373469526521042,-0.10164874158649,-0.822265139199005,0.0843862594646596,0.166020814645608,-0.351734785250167,0.0721626635581623,0.0232177246577731,-0.955780120867369,-0.196685227064465,-0.977941726576687,-0.950760983457891,-0.978007247899145,-1.42062529146076,-0.750587219714054,0.123432105258529,0.887276477593456,-0.794167526010368,-1.16887035826737,-0.522632602969236,0.016365109194323,-0.769583115070891,0.930339241042427,-0.227344393854616,-0.74382393696713,-0.275722757493004,-0.28931794023398,-0.627630552655078,-0.0862219623842451,-0.383004534646495,1.43347813775683,-0.176054433460913,-0.0918086541691008,-0.447771857296466,0.0244899524302825,-1.18483969966801,-1.30114032767458,-0.963291644748154,0.441307033931824,-0.377595575418556,-0.61469620184483,-0.802092558841686,-0.161739941818876,-0.871480993041153,-0.99248373486777,-0.559395816270884,-0.51295323649703,-0.504137716323475,-0.333941595595607,-0.944400857856416,1.38150675514533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,NA,NA,96,96,96,92,NA,NA,NA,NA,NA,NA,NA,-0.913566716929614,-1.06786247593987,-0.239999217922164,-0.98343175562998,-0.689986070325229,-0.376190559689412,1.04251705026757,-0.777120974116324,-0.834418224796857,0.0721039038081404,0.641616252385566,-0.55947702673577,-0.287186657580856,-0.0776753856793137,1.40620229228192,-0.314216542071216,-1.1442931481054,-0.500651137808388,1.41487883622724,-0.706888951518912,-0.569912968884401,0.3519837510818,0.351825358390542,0.0299743384840067,0.711556167059677,-0.247184010076128,-0.270371256484395,-0.223863313796275,0.711449436900961,-0.167125482859715,-0.167260053010546,0.369832451181441,0.275807721365912,0.15628345421054,0.255911196118053,0.0458213678692151,-0.150469092264292,-0.537479218931062,0.607953108312614,0.137688680169248,0.574151710109051,0.137688680169248,0.188296401224884,-0.496872467555979,-0.220509345737226,-0.695103569324719,0.188011486157252,0.449581425405672,-0.866728492296928,-0.351734785250167,-0.418327273531688,0.394677819460816,0.0345981612535428,-0.262049859648099,-0.211878201875084,-0.290846104887268,-0.211931589016819,-0.190534658332571,0.730565204326318,0.469237320001008,-0.136657750094039,0.779293648489142,-0.240136163243678,0.024678767238456,-0.237763406898069,0.744992827503831,-0.309340333223109,-0.31520208298444,0.871901344142294,-0.275722757493004,0.186473880722781,-1.35737677190361,0,-0.259411191501944,-1.05815866196575,-0.176054433460913,-0.624311717974684,0.137216604092518,0.343232656469537,0.190637124843711,-0.013119247942032,-0.796733765132872,-1.16470418966426,0,-0.537062308185925,-0.178797249588022,-0.0969644737977345,0.280613759789391,0.648666217642795,0.14631539983896,0.0232045781865149,0.303753469862243,0,1.00968688439448,-0.742423072599217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
90,NA,80,93,93,88,76,92,NA,88,94,92,92,97,0.216749922270653,-0.10766634271424,0.232959784898789,0.216952992097233,-0.846255843674395,-0.416269725107182,1.09036089549169,1.2212417628206,0.426625686341448,0.621249751069951,0.575918259860467,-0.527601340617542,-0.25713522025233,-0.820270442610628,1.16964758965355,-0.734446748920047,-0.665378297162139,-0.327267029350933,0.0494551508793215,-0.532868311241428,-0.457917763922092,0.651229809537382,0.651069537145919,0.723583427075266,0.785569149063927,0.610899778510975,0.601139089169,0.595587846341207,0.785467412827364,0.487876485493605,0.487672666696407,0.9632621150933,0.887109715778259,0.735476042505904,0.609041189569252,0.829612718061509,-1.02080758660411,-0.537479218931062,1.1219306974892,0.911053540051057,0.134403278477718,0.911053540051057,0.110599702795585,-0.765834949679764,-0.570132616100233,0.491806086151739,0.110297899591386,0.741737558158481,0.579120537422623,-0.351734785250167,-0.888380129909461,0.867445212846506,1.15702688099058,-0.741390498594752,0.763111738654229,1.02898365225398,0.763073795015233,0.780589525716003,1.41417401542187,0.505637868921269,0.947507902751544,0.167392080628222,1.03687335491389,1.17403264467461,-0.785117133866299,1.79861087451233,0.861468153583231,-0.31520208298444,-0.471701784359227,-0.275722757493004,0.833062765612736,0.0155077666212555,0.0691208963772966,0.667538882082186,-0.505436414139966,-0.176054433460913,-0.136198706170233,0.881747373133043,0.768222928521876,0.609260506216845,0.465288581672913,0.979883617430137,-0.808179601486713,1.98620752423203,0.47217830937984,1.19245243077004,-0.752424384636906,1.30469798452765,1.07679229221077,-0.559395816270884,1.20275177049031,1.43480113052225,-0.03329879308771,1.23301119779458,0.786806403376853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,NA,97,98,99,97,90,93,86,80,97,94,93,67,0.582288101461566,0.471082011558743,0.438106947001052,0.561054488771699,-0.810193588286126,-0.396230142398297,0.946829359819337,0.988172083561325,0.709863762452444,0.968609152270642,0.612347385191925,-0.531888910763383,-0.292977112884444,0.312918352218118,1.25507012115824,-0.636211116150191,-0.811984884185588,-0.262247988679387,-0.57907321221734,-0.604523869002745,-0.541914167643824,1.47415647029023,1.47399102872321,1.48655342452565,1.45168598710218,1.39747658471582,1.4726494348224,1.41503900647869,1.45162919616499,1.36121244329803,1.36091629297234,1.6226284083287,1.49841171019061,1.44337809486691,1.38592717516189,1.6134040682538,-1.17166625895634,-0.982266093107743,1.5716610880187,1.54380660722708,1.18979951439292,1.54380660722708,0.49908319494208,-1.05721097198053,-0.810498614474801,1.34901861510696,0.498865832420716,1.03389369091129,1.40531998297665,0.556708436328354,-0.990565533469847,1.03629071048425,1.75125385026312,-0.981060818068078,1.4595331247466,1.62290704296754,1.45950621218098,1.29852242387524,1.35720661449724,0.906043907044141,1.79074785496478,1.30378070665565,1.55928633961472,1.99499969998615,-0.980600607783524,0.942546211317925,1.75679229055278,-0.227344393854616,-0.18257199721333,-0.116383183054795,0.23527304184655,-0.105892617305296,-0.0198694850237876,1.53269228409404,-0.022901118419044,-0.176054433460913,0.174709218045697,1.94536275747665,1.08696563256113,1.44650726896311,1.45890484318088,1.59059584268617,-0.862648635791616,1.42635942168321,1.79195450158122,2.75069070390419,-0.191210997895659,1.75273483285064,2.82497376336333,0.675598811921353,0.827441300211832,1.43480113052225,0.968843881938612,1.12134904109453,-0.572508686379653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,NA,58,90,67,78,60,NA,NA,NA,NA,NA,NA,NA,-0.817645350758949,-0.778488298803379,-0.541088629010864,-0.882984990305709,0.488047605691556,0.325194835121559,1.23389243116404,0.0814378033710547,-0.951496347551106,-0.675094504128143,0.53254186776134,-0.55947702673577,-0.323154945703435,-0.512060635246636,0.17414654942586,-0.756276889535571,0.344578191221617,-0.500651137808388,-0.210625551091711,0.122268216862038,0.928022897486482,-0.994623511968316,-0.994773446008654,-0.802356567825504,-1.36080732905933,-0.533211939605163,-0.404449771200302,-0.292150910474399,-1.36105388903833,-0.531015465278227,-0.531111563958854,-0.619216988671656,-1.28640848657675,-0.937746990347371,-0.944730781616022,-0.215442415528216,-1.19487528547207,-0.91554806198124,-0.998226857864205,-0.00292311253653601,-0.569194212132414,-0.00292311253653601,-1.4433342657904,-0.788248489856746,-0.985310249656304,0.0302301090220051,-1.44397383172593,0.632179008376179,-0.109379000539068,-0.351734785250167,-0.581823919228305,0.327139620405716,0.0345981612535428,-0.806755131178386,0.414901045608046,0.369068773683355,0.414857586432357,-1.67959174054038,-0.237880611392387,0.86964335812388,0.284962226012577,-0.269680467843865,-0.994732696700425,0.571990137446148,-0.530988617773907,-0.374476347442703,-0.10272707084552,-0.31520208298444,-0.726816302429136,-0.275722757493004,0.686665282241425,-1.21820683608621,1.04593344544066,0.420352195793085,-0.0404478564452596,-0.176054433460913,-0.736529769433546,0.988108911567404,-0.294252751608972,-0.885822998687203,-0.013119247942032,-0.63017588551759,-0.492919433237121,-0.750827643784438,0.16164273474422,0.132850405038809,-0.573312113226547,-0.295433616625881,-0.457326141657803,0.499171007893888,-0.40572167356032,-0.127121829436807,-0.634584398103503,-0.330258996006135,-0.572508686379653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,NA,74,85,76,83,77,NA,NA,NA,NA,NA,NA,NA,-1.28169736547649,-1.17966613528806,-0.213364941772529,-1.31540531806718,1.11312669908822,1.14681772618584,-0.536329842128274,-0.38034315214534,-0.823644164420699,-0.134457106730336,0.953413482971688,-0.55947702673577,-0.646449771984417,-2.08749026358292,0.969233188815635,-0.712616608304524,-0.447097378705005,-0.500651137808388,0.222842285526676,-0.348611162712329,-0.373921360200361,0.3519837510818,0.351825358390542,0.446139791638762,0.563530203051177,0.110350901835165,0.265942802379233,-0.0190005237619046,0.563413485048155,0.123986503075094,0.123821155748099,0.303895821857902,0.819187271954665,0.349347650308994,0.255911196118053,-0.0848105238295005,0.348524977823869,0.24089781087813,0.543705909665541,-0.354452594300995,-0.65714389845868,-0.354452594300995,0.654476591800678,-0.541699547909943,0.150965379023469,0.1621089596305,0.654293005552448,0.68695828326733,-0.109379000539068,-0.351734785250167,-1.07231385631816,1.2726744071771,-0.295527932786761,-0.632449444288694,-0.00295178604737427,0.171094310112168,-0.00300186386709345,0.456881464366479,-0.408782814166276,-0.16777228610356,0.0440365253802251,-0.444509487232699,0.166185047079186,-0.358439191906928,-1.1369873869173,-0.572029731256797,-0.584824683059895,-0.31520208298444,-0.165564362675336,-0.275722757493004,0.90626150729839,-0.726184369864825,-1.59515535929912,-0.0122245052128426,0.0472858336858171,-0.176054433460913,-0.872363328557011,0.40312045017842,0.0244899524302825,-0.826019658491041,-0.859533100337704,-0.685695178722684,-0.657977112948949,0,0.549812203038745,2.31438398742663,-3.07367199934791,-0.615459936856588,1.29085532949476,0.587384909907614,0.0768203596548701,-1.36588831492158,-0.734798665606135,0.172220709144096,-1.50703781058725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,NA,NA,79,100,60,NA,NA,NA,NA,NA,NA,NA,NA,-1.07429981699938,-1.29804648048026,-0.809989806506095,-0.966508686170842,-0.485633289791705,-0.336111394271642,-0.344954461231808,-0.846482510663883,-0.268420919702695,1.2915575827013,0.563582348817357,-0.55947702673577,-0.197273404737009,0.0359878771928608,1.03494282843462,-0.756276889535571,-0.531803406762997,-0.392286070022479,-1.79278315474882,0.388417431404071,-0.471917164542381,0.277172236467905,0.277014313701698,0.30741797392051,0.193465293029925,-0.318690992458387,0.0648250303053722,0.322437459628713,0.193323605416139,0.415098489009903,0.414902364506745,0.69951559779914,0.275807721365912,0.478057114374631,0.044033200047334,0.764296772212151,1.05640028655359,-1.33809559244909,0.607953108312614,0.700135850992382,1.45364857337172,0.700135850992382,-0.27788378935091,-1.28134637375035,-1.40048788321238,-0.365406442803481,-0.278270033237944,1.16171199899065,-0.660178630908421,-0.351734785250167,-1.07231385631816,0.799907013791406,0.562799911718029,-1.35146040270867,0.414901045608046,0.171094310112168,0.414857586432357,0.262656627556764,1.75597842096965,1.45205214084806,0.465656501486841,1.65343874543332,1.03687335491389,0.790914685529225,-1.1369873869173,0.21818380399958,0.448241628828052,-0.31520208298444,-1.13499953134099,-0.275722757493004,1.626049133874,-0.911047439115835,-0.652950180780623,-0.0740211767851179,-1.9179488252503,1.67444874959377,-0.500907373411536,1.14765121921894,0.661975360508791,1.26709724837463,0.906895809009786,1.47955725627598,-1.5476380065957,1.30194873222792,0.394544415720935,-1.17606974439388,-0.515283967893408,0.920666400250804,0.149185797313493,0.675598811921353,-1.63888464733247,1.54251995534701,-0.233727328092974,1.90298413799489,-0.40259430016009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,69,72,88,82,79,69,NA,NA,NA,NA,NA,NA,NA,0.291931533593607,0.977486821547603,-0.30625314004791,0.220950952570374,0.872711663166425,-0.155755149891678,0.0377963005611237,-0.0804523958424355,0.000451742573424075,0.688078913861493,0.546166257463543,-0.361209454484535,-0.319171767743465,-0.12213619495837,0.48955281959701,-0.527060413072572,-0.121304963097342,-0.283921002236569,0.136148718202999,-0.450976245228495,0.144056462750318,0.426795265695696,0.426636403079387,0.515500700497888,0.489517221046926,0.253364866599682,0.40002131709514,0.390725056306836,0.489395509121751,0.269542496042498,0.269361760127422,0.303895821857902,0.615419940483882,0.606766578440268,0.397163193498533,0.176453259567931,-0.463790950226626,-0.0704530010455466,0.415211512371395,0.489218161933706,0.486202023782784,0.489218161933706,-0.122490392492312,-0.541699547909943,0.107262470228093,0.228048384934748,-0.122842860106212,0.449581425405672,0.166020814645608,-0.351734785250167,-0.847505968485307,0.63106151615366,0.562799911718029,-0.305626281370522,0.345258906998809,0.435060261540418,0.345214344715782,0.586364688906289,0.559663001552429,0.123432105258529,0.887276477593456,0.429635609711473,0.688598031780011,0.626721274466917,-0.589633659949074,0.547439443689737,0.999210328501623,-0.227344393854616,-0.233594900827312,-0.116383183054795,-0.240518779110209,-0.760976853819175,-0.0487523281101044,0.358555524220809,1.36329118565197,-0.176054433460913,-0.536952095636455,0.669024296264322,0.449480224482622,0.0710304444513877,-0.822732498059632,0.591248564994478,-0.435149245337982,0.55548459549615,0.47217830937984,0.319838997814908,0.543991998245187,0.600640080020097,0.505957526120137,-0.11832630620223,0.398515048464997,0.411472294687005,0.467772544425451,0.563038257594275,0.531934824047508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,NA,88,92,90,89,91,NA,NA,NA,NA,NA,NA,NA,-0.879864615302083,-0.745604869583323,-0.889330636882037,-0.767866583585916,0.644317379040721,0.705946906590372,0.564078598026405,-0.650587445246466,-0.437693379390331,1.11573148531765,0.953413482971688,-0.55947702673577,-0.646449771984417,-0.159505821174266,0.827957463634807,-0.696244002842881,-0.372165123115243,-0.262247988679387,-1.22927496714492,-0.276955604951012,-0.121932149035165,0.501606780309591,0.501447447768231,0.515500700497888,0.637543185055427,0.968434690422268,1.00337463331672,0.390725056306836,0.637431460974558,0.342320492526201,0.342132062317084,0.567642339152061,0.547497496660288,0.671121310473086,0.891545184330211,0.568348934664078,0.197666305471634,-0.137171032172049,0.479458711018468,0.418912265580815,0.486202023782784,0.418912265580815,0.49908319494208,-0.00377458366237267,-0.220509345737226,1.28307918980271,0.498865832420716,0.139165534355811,1.06107021399581,-0.351734785250167,0.153910986406471,-0.246935071562623,0.430749474101908,-0.044167751035984,0.414901045608046,0.303077285826293,0.414857586432357,0.715847913446099,0.730565204326318,0.469237320001008,2.33283068138757,0.517050119405891,0.688598031780011,0.40779672638384,0.172751888328103,-0.308625219504671,2.03227664038957,-0.31520208298444,-0.505717053435215,-0.275722757493004,-0.813908922314509,0.393446723224088,-0.194987984096681,-0.0122245052128426,0.371900487170801,-0.176054433460913,-1.00464568352038,0.4563012193956,0.874470496534961,-0.527002957510231,-0.52832767983505,0.75780644460976,-0.370776750250369,0.0578418376749737,0.93798167133327,1.2547819616954,0.284378068569509,0.536634815973956,1.18382381085276,-0.647609718284609,0.505746611401705,0.734628769161293,1.26948668444651,0.674700414294326,1.29654956203554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,NA,71,79,77,76,76,NA,NA,NA,NA,NA,NA,NA,-1.16503624445811,-1.07443916178388,-1.32474928762536,-1.11356572613861,0.0913627964205977,-0.135715567182793,-0.153579080335342,-0.846505817631809,-1.37312124360475,0.172025693651051,0.852429605208864,-0.55947702673577,-0.530092797400588,-0.743228427669177,0.68339625647303,-0.690786467689,-0.176689673750645,-0.500651137808388,0.677983513975982,-0.624996885505978,0.746030689422729,0.800852838765172,0.800691626523608,1.00102706251177,0.711556167059677,0.682406760893234,0.869296118600814,1.14188861976619,0.711449436900961,0.924544464395819,0.924294479834375,0.83138885644622,0.887109715778259,1.44337809486691,1.38592717516189,1.1561924473083,-0.765508294931096,-0.737633312310568,0.543705909665541,0.418912265580815,-0.0414960941748148,0.418912265580815,1.19835348080577,-0.541699547909943,-0.810498614474801,0.1621089596305,1.19828811151351,0.833036349643735,-0.315928861927576,-0.351734785250167,-0.316141869971303,0.647946065917436,0.62882513052609,-0.632449444288694,0.345258906998809,0.50105174939748,0.345214344715782,-0.578984331952,0.217858596004651,0.960644730424532,1.54982215433242,0.0799775709338043,0.398368595835108,0.571990137446148,-0.413698533423572,1.33765297894611,1.481307940716,-0.31520208298444,-0.862877378733088,-0.275722757493004,0.320671573813148,0.0486576869554431,-1.25792865083185,0.296758852648534,0.0385124646727093,-0.176054433460913,-1.25766897992684,0.296758911744059,0.980718064548046,-1.12503635947185,0.649291593063277,1.59059584268617,-0.276693872814627,0.244457871857915,0.78271388401546,1.94040680187443,0.519801881851809,0.664645344066239,1.11246946509143,0.0581014978252345,0.827441300211832,0.842347593986055,1.16927241694388,-0.38609007435616,2.74082184490183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,NA,53,100,77,44,54,NA,NA,NA,NA,NA,NA,NA,-1.35947144615541,-1.07443916178388,-0.0958622436613314,-1.32644929242902,0.379860839526748,0.886303150970336,1.23389243116404,-1.31262186918243,0.857588101387765,1.43742180391972,0.36487711830739,-0.55947702673577,0.0316813548338131,0.081056647343971,-0.59465623411632,-0.587093299765262,1.03200018815379,-0.500651137808388,1.15479813425621,-0.328138146209095,1.22201031051254,-1.06943502658221,-1.0695844906975,-0.663634750107252,-0.546664527012577,-1.46280271057453,-1.00780308742188,-1.17988966729,-0.546856153847893,-1.54990741605006,-1.54989579461411,-1.01483676461289,-0.131726941575653,-0.0367807418879153,-0.520974789474584,-1.3258134949673,-0.800321834704689,-0.359564469260389,-0.612743665981768,-0.495064387006778,-0.92099295743748,-0.495064387006778,-1.4433342657904,-0.945143271095621,0.0635595614327174,-2.40952862723516,-1.44397383172593,0.157425292652861,-3.00107705997817,-0.351734785250167,-1.35843298628723,0.41156236922459,-0.625654026827065,-0.784966920317175,-0.629731033530504,-0.950760983457891,-0.629791039316269,-0.384759495142285,-0.0669784086184976,-0.16777228610356,-2.24475763062712,-0.794167526010368,-0.41427382481062,-0.139514643823852,-1.41066425040142,-0.24277409156664,-1.20466447019266,-0.31520208298444,-0.624770495201173,-0.275722757493004,0.80866318505085,-1.14697930455735,-0.972743101078671,-0.135817848357393,2.45118894327732,-0.176054433460913,-0.329916893103174,-0.288229549644925,0.236985088456452,-1.3642497202565,-0.749131293503486,-0.297060126287026,-0.209020224132778,-0.564211609601497,0.47217830937984,-1.36305833716998,1.46411917244751,-0.295433616625881,-1.20654677215176,0.587384909907614,0.0232045781865149,-0.0194030046120445,0.768415346933348,0.00472747409401885,-1.33712342436769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,27,58,77,68,52,52,NA,NA,NA,NA,NA,NA,NA,-0.293966540854238,0.208014577798296,-0.481832220069006,-0.134930160773682,-0.485633289791705,0.00456151177940077,0.611922443250521,0.0634448241322388,-1.10185434568949,0.0832752841454191,-1.26286597837793,-0.318083022780596,1.73437532825221,-0.162480484935408,-0.857494792592278,-0.521602877918691,1.19815432011369,-0.240574975122205,0.526269771159547,-0.543104819493045,-0.191929152136608,-1.44349259965169,-1.44363971414172,-1.42660474755764,-1.28679434705508,-1.03376081628097,-1.07484234477984,-1.4530400540025,-1.28703591311192,-1.54990741605006,-1.54989579461411,-1.41045654055413,-1.42225337422394,-1.06645645441301,-0.944730781616022,-1.3258134949673,0.661846835786203,0.596727310219475,-1.38371004974664,-1.90118231406461,-0.833043271111213,-1.90118231406461,-1.59872766264899,0.153120197576502,0.587994466977228,-1.09074012115021,-1.59940100485766,-0.116471081802899,-1.1421283074816,-0.124623979855537,-0.213956466410917,0.242716871586843,-1.7480827465641,0.0865615141312849,-1.81364738988753,-1.67666734988558,-1.81372614849805,-1.42062529146076,-0.978456823412573,-0.56817832422643,-1.04012912746536,-0.968996545399203,-1.11082447107839,-1.01521283615616,-0.315956796464959,-1.36224326651317,-0.929180120355877,-0.0516290155949684,-0.0465109209093788,-0.0367133958356908,-0.325917311076807,0.214108640695442,-1.1712801215729,-1.74253130923655,1.32819770959954,-0.176054433460913,-0.967890720463447,-0.873218011033909,-0.931738159687481,-1.00542967907953,-1.11713731628421,-0.963291644748154,1.16260909427251,-1.06185436742267,-0.847597882821545,-0.802092558841686,-0.719320115864787,-1.76755468968713,-0.99248373486777,-2.23545995453176,0.291283485528287,-0.665715953560619,-0.634584398103503,-1.27938732795657,-0.91233745881878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
